data_ref,commodity,ticker,preco_raw,volume,fonte,data_coleta
2025-06-16,soja,ZS=F,1069.75,159294,Yahoo Finance / CBOT,2026-03-21
2025-06-17,soja,ZS=F,1074.0,132731,Yahoo Finance / CBOT,2026-03-21
2025-06-18,soja,ZS=F,1074.75,0,Yahoo Finance / CBOT,2026-03-21
2025-06-20,soja,ZS=F,1068.0,104762,Yahoo Finance / CBOT,2026-03-21
2025-06-23,soja,ZS=F,1058.75,105102,Yahoo Finance / CBOT,2026-03-21
2025-06-24,soja,ZS=F,1046.75,98635,Yahoo Finance / CBOT,2026-03-21
2025-06-25,soja,ZS=F,1025.25,114571,Yahoo Finance / CBOT,2026-03-21
2025-06-26,soja,ZS=F,1022.75,61878,Yahoo Finance / CBOT,2026-03-21
2025-06-27,soja,ZS=F,1027.75,26684,Yahoo Finance / CBOT,2026-03-21
2025-06-30,soja,ZS=F,1024.25,5015,Yahoo Finance / CBOT,2026-03-21
2025-07-01,soja,ZS=F,1024.75,1119,Yahoo Finance / CBOT,2026-03-21
2025-07-02,soja,ZS=F,1050.5,863,Yahoo Finance / CBOT,2026-03-21
2025-07-03,soja,ZS=F,1056.25,0,Yahoo Finance / CBOT,2026-03-21
2025-07-07,soja,ZS=F,1031.75,1227,Yahoo Finance / CBOT,2026-03-21
2025-07-08,soja,ZS=F,1024.25,239,Yahoo Finance / CBOT,2026-03-21
2025-07-09,soja,ZS=F,1012.25,18,Yahoo Finance / CBOT,2026-03-21
2025-07-10,soja,ZS=F,1012.5,48,Yahoo Finance / CBOT,2026-03-21
2025-07-11,soja,ZS=F,1004.0,22,Yahoo Finance / CBOT,2026-03-21
2025-07-14,soja,ZS=F,997.0,41417,Yahoo Finance / CBOT,2026-03-21
2025-07-15,soja,ZS=F,995.0,31994,Yahoo Finance / CBOT,2026-03-21
2025-07-16,soja,ZS=F,1013.5,33432,Yahoo Finance / CBOT,2026-03-21
2025-07-17,soja,ZS=F,1021.5,36536,Yahoo Finance / CBOT,2026-03-21
2025-07-18,soja,ZS=F,1027.75,46931,Yahoo Finance / CBOT,2026-03-21
2025-07-21,soja,ZS=F,1015.0,36572,Yahoo Finance / CBOT,2026-03-21
2025-07-22,soja,ZS=F,1010.25,57095,Yahoo Finance / CBOT,2026-03-21
2025-07-23,soja,ZS=F,1005.75,56306,Yahoo Finance / CBOT,2026-03-21
2025-07-24,soja,ZS=F,1004.25,68411,Yahoo Finance / CBOT,2026-03-21
2025-07-25,soja,ZS=F,998.75,50674,Yahoo Finance / CBOT,2026-03-21
2025-07-28,soja,ZS=F,988.75,59017,Yahoo Finance / CBOT,2026-03-21
2025-07-29,soja,ZS=F,981.75,51072,Yahoo Finance / CBOT,2026-03-21
2025-07-30,soja,ZS=F,967.75,26906,Yahoo Finance / CBOT,2026-03-21
2025-07-31,soja,ZS=F,961.75,2159,Yahoo Finance / CBOT,2026-03-21
2025-08-01,soja,ZS=F,961.75,446,Yahoo Finance / CBOT,2026-03-21
2025-08-04,soja,ZS=F,969.0,484,Yahoo Finance / CBOT,2026-03-21
2025-08-05,soja,ZS=F,969.0,306,Yahoo Finance / CBOT,2026-03-21
2025-08-06,soja,ZS=F,961.5,142,Yahoo Finance / CBOT,2026-03-21
2025-08-07,soja,ZS=F,971.75,22,Yahoo Finance / CBOT,2026-03-21
2025-08-08,soja,ZS=F,966.75,206,Yahoo Finance / CBOT,2026-03-21
2025-08-11,soja,ZS=F,989.5,26,Yahoo Finance / CBOT,2026-03-21
2025-08-12,soja,ZS=F,1011.75,157,Yahoo Finance / CBOT,2026-03-21
2025-08-13,soja,ZS=F,1023.5,59,Yahoo Finance / CBOT,2026-03-21
2025-08-14,soja,ZS=F,1008.5,27617,Yahoo Finance / CBOT,2026-03-21
2025-08-15,soja,ZS=F,1022.25,19843,Yahoo Finance / CBOT,2026-03-21
2025-08-18,soja,ZS=F,1020.75,17318,Yahoo Finance / CBOT,2026-03-21
2025-08-19,soja,ZS=F,1013.0,18605,Yahoo Finance / CBOT,2026-03-21
2025-08-20,soja,ZS=F,1015.0,14436,Yahoo Finance / CBOT,2026-03-21
2025-08-21,soja,ZS=F,1034.5,35172,Yahoo Finance / CBOT,2026-03-21
2025-08-22,soja,ZS=F,1036.5,23422,Yahoo Finance / CBOT,2026-03-21
2025-08-25,soja,ZS=F,1025.5,30733,Yahoo Finance / CBOT,2026-03-21
2025-08-26,soja,ZS=F,1028.75,23442,Yahoo Finance / CBOT,2026-03-21
2025-08-27,soja,ZS=F,1027.25,18842,Yahoo Finance / CBOT,2026-03-21
2025-08-28,soja,ZS=F,1028.25,19385,Yahoo Finance / CBOT,2026-03-21
2025-08-29,soja,ZS=F,1036.75,0,Yahoo Finance / CBOT,2026-03-21
2025-09-02,soja,ZS=F,1025.75,1134,Yahoo Finance / CBOT,2026-03-21
2025-09-03,soja,ZS=F,1016.0,583,Yahoo Finance / CBOT,2026-03-21
2025-09-04,soja,ZS=F,1012.0,409,Yahoo Finance / CBOT,2026-03-21
2025-09-05,soja,ZS=F,1006.5,127,Yahoo Finance / CBOT,2026-03-21
2025-09-08,soja,ZS=F,1013.5,65,Yahoo Finance / CBOT,2026-03-21
2025-09-09,soja,ZS=F,1011.5,18,Yahoo Finance / CBOT,2026-03-21
2025-09-10,soja,ZS=F,1005.5,20,Yahoo Finance / CBOT,2026-03-21
2025-09-11,soja,ZS=F,1015.25,17,Yahoo Finance / CBOT,2026-03-21
2025-09-12,soja,ZS=F,1025.75,185166,Yahoo Finance / CBOT,2026-03-21
2025-09-15,soja,ZS=F,1042.75,119751,Yahoo Finance / CBOT,2026-03-21
2025-09-16,soja,ZS=F,1049.75,109074,Yahoo Finance / CBOT,2026-03-21
2025-09-17,soja,ZS=F,1043.75,106461,Yahoo Finance / CBOT,2026-03-21
2025-09-18,soja,ZS=F,1037.5,99218,Yahoo Finance / CBOT,2026-03-21
2025-09-19,soja,ZS=F,1025.5,184812,Yahoo Finance / CBOT,2026-03-21
2025-09-22,soja,ZS=F,1011.0,188011,Yahoo Finance / CBOT,2026-03-21
2025-09-23,soja,ZS=F,1012.0,147291,Yahoo Finance / CBOT,2026-03-21
2025-09-24,soja,ZS=F,1009.0,155373,Yahoo Finance / CBOT,2026-03-21
2025-09-25,soja,ZS=F,1012.25,132635,Yahoo Finance / CBOT,2026-03-21
2025-09-26,soja,ZS=F,1013.75,103466,Yahoo Finance / CBOT,2026-03-21
2025-09-29,soja,ZS=F,1010.5,103672,Yahoo Finance / CBOT,2026-03-21
2025-09-30,soja,ZS=F,1001.75,160384,Yahoo Finance / CBOT,2026-03-21
2025-10-01,soja,ZS=F,1013.0,207983,Yahoo Finance / CBOT,2026-03-21
2025-10-02,soja,ZS=F,1023.75,169691,Yahoo Finance / CBOT,2026-03-21
2025-10-03,soja,ZS=F,1018.0,137811,Yahoo Finance / CBOT,2026-03-21
2025-10-06,soja,ZS=F,1017.75,117346,Yahoo Finance / CBOT,2026-03-21
2025-10-07,soja,ZS=F,1022.0,153295,Yahoo Finance / CBOT,2026-03-21
2025-10-08,soja,ZS=F,1029.5,199782,Yahoo Finance / CBOT,2026-03-21
2025-10-09,soja,ZS=F,1022.25,212396,Yahoo Finance / CBOT,2026-03-21
2025-10-10,soja,ZS=F,1006.75,239699,Yahoo Finance / CBOT,2026-03-21
2025-10-13,soja,ZS=F,1007.75,239699,Yahoo Finance / CBOT,2026-03-21
2025-10-14,soja,ZS=F,1006.5,143602,Yahoo Finance / CBOT,2026-03-21
2025-10-15,soja,ZS=F,1006.5,147308,Yahoo Finance / CBOT,2026-03-21
2025-10-16,soja,ZS=F,1010.75,145818,Yahoo Finance / CBOT,2026-03-21
2025-10-17,soja,ZS=F,1019.5,163412,Yahoo Finance / CBOT,2026-03-21
2025-10-20,soja,ZS=F,1031.75,183111,Yahoo Finance / CBOT,2026-03-21
2025-10-21,soja,ZS=F,1030.75,173746,Yahoo Finance / CBOT,2026-03-21
2025-10-22,soja,ZS=F,1034.75,206187,Yahoo Finance / CBOT,2026-03-21
2025-10-23,soja,ZS=F,1044.75,145526,Yahoo Finance / CBOT,2026-03-21
2025-10-24,soja,ZS=F,1041.75,154262,Yahoo Finance / CBOT,2026-03-21
2025-10-27,soja,ZS=F,1067.25,178679,Yahoo Finance / CBOT,2026-03-21
2025-10-28,soja,ZS=F,1078.25,136145,Yahoo Finance / CBOT,2026-03-21
2025-10-29,soja,ZS=F,1080.25,83363,Yahoo Finance / CBOT,2026-03-21
2025-10-30,soja,ZS=F,1091.25,54356,Yahoo Finance / CBOT,2026-03-21
2025-10-31,soja,ZS=F,1099.75,7984,Yahoo Finance / CBOT,2026-03-21
2025-11-03,soja,ZS=F,1119.75,0,Yahoo Finance / CBOT,2026-03-21
2025-11-04,soja,ZS=F,1108.25,1309,Yahoo Finance / CBOT,2026-03-21
2025-11-05,soja,ZS=F,1119.75,1495,Yahoo Finance / CBOT,2026-03-21
2025-11-06,soja,ZS=F,1091.75,662,Yahoo Finance / CBOT,2026-03-21
2025-11-07,soja,ZS=F,1101.75,350,Yahoo Finance / CBOT,2026-03-21
2025-11-10,soja,ZS=F,1116.0,635,Yahoo Finance / CBOT,2026-03-21
2025-11-11,soja,ZS=F,1113.25,196,Yahoo Finance / CBOT,2026-03-21
2025-11-12,soja,ZS=F,1120.5,99,Yahoo Finance / CBOT,2026-03-21
2025-11-13,soja,ZS=F,1132.0,148,Yahoo Finance / CBOT,2026-03-21
2025-11-14,soja,ZS=F,1112.75,217050,Yahoo Finance / CBOT,2026-03-21
2025-11-17,soja,ZS=F,1157.25,233035,Yahoo Finance / CBOT,2026-03-21
2025-11-18,soja,ZS=F,1153.5,186560,Yahoo Finance / CBOT,2026-03-21
2025-11-19,soja,ZS=F,1136.25,118644,Yahoo Finance / CBOT,2026-03-21
2025-11-20,soja,ZS=F,1122.5,128502,Yahoo Finance / CBOT,2026-03-21
2025-11-21,soja,ZS=F,1125.0,123067,Yahoo Finance / CBOT,2026-03-21
2025-11-24,soja,ZS=F,1123.25,109625,Yahoo Finance / CBOT,2026-03-21
2025-11-25,soja,ZS=F,1124.75,115334,Yahoo Finance / CBOT,2026-03-21
2025-11-26,soja,ZS=F,1131.5,104778,Yahoo Finance / CBOT,2026-03-21
2025-11-28,soja,ZS=F,1137.75,38009,Yahoo Finance / CBOT,2026-03-21
2025-12-01,soja,ZS=F,1128.0,117117,Yahoo Finance / CBOT,2026-03-21
2025-12-02,soja,ZS=F,1124.75,134455,Yahoo Finance / CBOT,2026-03-21
2025-12-03,soja,ZS=F,1115.75,127538,Yahoo Finance / CBOT,2026-03-21
2025-12-04,soja,ZS=F,1119.5,134989,Yahoo Finance / CBOT,2026-03-21
2025-12-05,soja,ZS=F,1105.25,140332,Yahoo Finance / CBOT,2026-03-21
2025-12-08,soja,ZS=F,1093.75,170570,Yahoo Finance / CBOT,2026-03-21
2025-12-09,soja,ZS=F,1087.25,185665,Yahoo Finance / CBOT,2026-03-21
2025-12-10,soja,ZS=F,1091.25,148748,Yahoo Finance / CBOT,2026-03-21
2025-12-11,soja,ZS=F,1093.5,149794,Yahoo Finance / CBOT,2026-03-21
2025-12-12,soja,ZS=F,1076.75,131283,Yahoo Finance / CBOT,2026-03-21
2025-12-15,soja,ZS=F,1071.75,184066,Yahoo Finance / CBOT,2026-03-21
2025-12-16,soja,ZS=F,1062.75,138914,Yahoo Finance / CBOT,2026-03-21
2025-12-17,soja,ZS=F,1058.25,130593,Yahoo Finance / CBOT,2026-03-21
2025-12-18,soja,ZS=F,1052.25,115444,Yahoo Finance / CBOT,2026-03-21
2025-12-19,soja,ZS=F,1049.25,101057,Yahoo Finance / CBOT,2026-03-21
2025-12-22,soja,ZS=F,1053.25,102352,Yahoo Finance / CBOT,2026-03-21
2025-12-23,soja,ZS=F,1051.5,98420,Yahoo Finance / CBOT,2026-03-21
2025-12-24,soja,ZS=F,1063.25,48593,Yahoo Finance / CBOT,2026-03-21
2025-12-26,soja,ZS=F,1058.75,43839,Yahoo Finance / CBOT,2026-03-21
2025-12-29,soja,ZS=F,1049.5,61737,Yahoo Finance / CBOT,2026-03-21
2025-12-30,soja,ZS=F,1046.25,38187,Yahoo Finance / CBOT,2026-03-21
2025-12-31,soja,ZS=F,1030.5,5656,Yahoo Finance / CBOT,2026-03-21
2026-01-02,soja,ZS=F,1029.5,1541,Yahoo Finance / CBOT,2026-03-21
2026-01-05,soja,ZS=F,1047.25,1159,Yahoo Finance / CBOT,2026-03-21
2026-01-06,soja,ZS=F,1042.0,527,Yahoo Finance / CBOT,2026-03-21
2026-01-07,soja,ZS=F,1052.75,233,Yahoo Finance / CBOT,2026-03-21
2026-01-08,soja,ZS=F,1047.0,183,Yahoo Finance / CBOT,2026-03-21
2026-01-09,soja,ZS=F,1048.5,73,Yahoo Finance / CBOT,2026-03-21
2026-01-12,soja,ZS=F,1033.0,101,Yahoo Finance / CBOT,2026-03-21
2026-01-13,soja,ZS=F,1023.25,83,Yahoo Finance / CBOT,2026-03-21
2026-01-14,soja,ZS=F,1030.5,120636,Yahoo Finance / CBOT,2026-03-21
2026-01-15,soja,ZS=F,1053.0,145382,Yahoo Finance / CBOT,2026-03-21
2026-01-16,soja,ZS=F,1057.75,106931,Yahoo Finance / CBOT,2026-03-21
2026-01-20,soja,ZS=F,1053.0,113531,Yahoo Finance / CBOT,2026-03-21
2026-01-21,soja,ZS=F,1064.5,135831,Yahoo Finance / CBOT,2026-03-21
2026-01-22,soja,ZS=F,1064.0,137094,Yahoo Finance / CBOT,2026-03-21
2026-01-23,soja,ZS=F,1067.75,92591,Yahoo Finance / CBOT,2026-03-21
2026-01-26,soja,ZS=F,1061.75,97874,Yahoo Finance / CBOT,2026-03-21
2026-01-27,soja,ZS=F,1067.25,81662,Yahoo Finance / CBOT,2026-03-21
2026-01-28,soja,ZS=F,1075.0,144498,Yahoo Finance / CBOT,2026-03-21
2026-01-29,soja,ZS=F,1072.25,144858,Yahoo Finance / CBOT,2026-03-21
2026-01-30,soja,ZS=F,1064.25,139897,Yahoo Finance / CBOT,2026-03-21
2026-02-02,soja,ZS=F,1060.25,116096,Yahoo Finance / CBOT,2026-03-21
2026-02-03,soja,ZS=F,1065.75,120567,Yahoo Finance / CBOT,2026-03-21
2026-02-04,soja,ZS=F,1092.25,378682,Yahoo Finance / CBOT,2026-03-21
2026-02-05,soja,ZS=F,1112.25,264645,Yahoo Finance / CBOT,2026-03-21
2026-02-06,soja,ZS=F,1115.25,320174,Yahoo Finance / CBOT,2026-03-21
2026-02-09,soja,ZS=F,1110.75,178112,Yahoo Finance / CBOT,2026-03-21
2026-02-10,soja,ZS=F,1122.5,189639,Yahoo Finance / CBOT,2026-03-21
2026-02-11,soja,ZS=F,1124.0,164105,Yahoo Finance / CBOT,2026-03-21
2026-02-12,soja,ZS=F,1137.25,211362,Yahoo Finance / CBOT,2026-03-21
2026-02-13,soja,ZS=F,1133.0,149612,Yahoo Finance / CBOT,2026-03-21
2026-02-17,soja,ZS=F,1134.0,111218,Yahoo Finance / CBOT,2026-03-21
2026-02-18,soja,ZS=F,1133.5,112939,Yahoo Finance / CBOT,2026-03-21
2026-02-19,soja,ZS=F,1141.0,89799,Yahoo Finance / CBOT,2026-03-21
2026-02-20,soja,ZS=F,1137.5,127824,Yahoo Finance / CBOT,2026-03-21
2026-02-23,soja,ZS=F,1134.25,124820,Yahoo Finance / CBOT,2026-03-21
2026-02-24,soja,ZS=F,1139.5,80634,Yahoo Finance / CBOT,2026-03-21
2026-02-25,soja,ZS=F,1148.25,61256,Yahoo Finance / CBOT,2026-03-21
2026-02-26,soja,ZS=F,1147.75,33914,Yahoo Finance / CBOT,2026-03-21
2026-02-27,soja,ZS=F,1157.25,3391,Yahoo Finance / CBOT,2026-03-21
2026-03-02,soja,ZS=F,1150.0,1303,Yahoo Finance / CBOT,2026-03-21
2026-03-03,soja,ZS=F,1155.75,1168,Yahoo Finance / CBOT,2026-03-21
2026-03-04,soja,ZS=F,1154.5,498,Yahoo Finance / CBOT,2026-03-21
2026-03-05,soja,ZS=F,1163.75,370,Yahoo Finance / CBOT,2026-03-21
2026-03-06,soja,ZS=F,1185.0,183,Yahoo Finance / CBOT,2026-03-21
2026-03-09,soja,ZS=F,1180.5,130,Yahoo Finance / CBOT,2026-03-21
2026-03-10,soja,ZS=F,1187.25,107,Yahoo Finance / CBOT,2026-03-21
2026-03-11,soja,ZS=F,1200.5,148,Yahoo Finance / CBOT,2026-03-21
2026-03-12,soja,ZS=F,1213.0,69,Yahoo Finance / CBOT,2026-03-21
2026-03-13,soja,ZS=F,1211.0,143763,Yahoo Finance / CBOT,2026-03-21
2026-03-16,soja,ZS=F,1155.25,246832,Yahoo Finance / CBOT,2026-03-21
2026-03-17,soja,ZS=F,1157.0,226253,Yahoo Finance / CBOT,2026-03-21
2026-03-18,soja,ZS=F,1161.75,127547,Yahoo Finance / CBOT,2026-03-21
2026-03-19,soja,ZS=F,1168.5,126121,Yahoo Finance / CBOT,2026-03-21
2026-03-20,soja,ZS=F,1161.25,84783,Yahoo Finance / CBOT,2026-03-21
2024-03-21,milho,ZC=F,440.75,158789,Yahoo Finance / CBOT,2026-03-21
2024-03-22,milho,ZC=F,439.25,132898,Yahoo Finance / CBOT,2026-03-21
2024-03-25,milho,ZC=F,437.75,118606,Yahoo Finance / CBOT,2026-03-21
2024-03-26,milho,ZC=F,432.5,155311,Yahoo Finance / CBOT,2026-03-21
2024-03-27,milho,ZC=F,426.75,165189,Yahoo Finance / CBOT,2026-03-21
2024-03-28,milho,ZC=F,442.0,360086,Yahoo Finance / CBOT,2026-03-21
2024-04-01,milho,ZC=F,435.5,200474,Yahoo Finance / CBOT,2026-03-21
2024-04-02,milho,ZC=F,426.5,235504,Yahoo Finance / CBOT,2026-03-21
2024-04-03,milho,ZC=F,431.75,187684,Yahoo Finance / CBOT,2026-03-21
2024-04-04,milho,ZC=F,435.25,153811,Yahoo Finance / CBOT,2026-03-21
2024-04-05,milho,ZC=F,434.25,192940,Yahoo Finance / CBOT,2026-03-21
2024-04-08,milho,ZC=F,435.5,215991,Yahoo Finance / CBOT,2026-03-21
2024-04-09,milho,ZC=F,431.25,219304,Yahoo Finance / CBOT,2026-03-21
2024-04-10,milho,ZC=F,434.25,210255,Yahoo Finance / CBOT,2026-03-21
2024-04-11,milho,ZC=F,428.75,250695,Yahoo Finance / CBOT,2026-03-21
2024-04-12,milho,ZC=F,435.5,202052,Yahoo Finance / CBOT,2026-03-21
2024-04-15,milho,ZC=F,431.5,152252,Yahoo Finance / CBOT,2026-03-21
2024-04-16,milho,ZC=F,431.0,148116,Yahoo Finance / CBOT,2026-03-21
2024-04-17,milho,ZC=F,430.25,139235,Yahoo Finance / CBOT,2026-03-21
2024-04-18,milho,ZC=F,426.75,180777,Yahoo Finance / CBOT,2026-03-21
2024-04-19,milho,ZC=F,433.5,163574,Yahoo Finance / CBOT,2026-03-21
2024-04-22,milho,ZC=F,439.75,192556,Yahoo Finance / CBOT,2026-03-21
2024-04-23,milho,ZC=F,443.0,144096,Yahoo Finance / CBOT,2026-03-21
2024-04-24,milho,ZC=F,437.75,161654,Yahoo Finance / CBOT,2026-03-21
2024-04-25,milho,ZC=F,441.0,168023,Yahoo Finance / CBOT,2026-03-21
2024-04-26,milho,ZC=F,440.0,165048,Yahoo Finance / CBOT,2026-03-21
2024-04-29,milho,ZC=F,439.25,117196,Yahoo Finance / CBOT,2026-03-21
2024-04-30,milho,ZC=F,439.5,14833,Yahoo Finance / CBOT,2026-03-21
2024-05-01,milho,ZC=F,443.25,4184,Yahoo Finance / CBOT,2026-03-21
2024-05-02,milho,ZC=F,452.0,2944,Yahoo Finance / CBOT,2026-03-21
2024-05-03,milho,ZC=F,447.0,2540,Yahoo Finance / CBOT,2026-03-21
2024-05-06,milho,ZC=F,457.0,1907,Yahoo Finance / CBOT,2026-03-21
2024-05-07,milho,ZC=F,453.75,1021,Yahoo Finance / CBOT,2026-03-21
2024-05-08,milho,ZC=F,445.5,634,Yahoo Finance / CBOT,2026-03-21
2024-05-09,milho,ZC=F,442.75,573,Yahoo Finance / CBOT,2026-03-21
2024-05-10,milho,ZC=F,455.75,316,Yahoo Finance / CBOT,2026-03-21
2024-05-13,milho,ZC=F,458.5,317,Yahoo Finance / CBOT,2026-03-21
2024-05-14,milho,ZC=F,453.75,246243,Yahoo Finance / CBOT,2026-03-21
2024-05-15,milho,ZC=F,462.5,222335,Yahoo Finance / CBOT,2026-03-21
2024-05-16,milho,ZC=F,457.0,200532,Yahoo Finance / CBOT,2026-03-21
2024-05-17,milho,ZC=F,452.5,217848,Yahoo Finance / CBOT,2026-03-21
2024-05-20,milho,ZC=F,460.5,185086,Yahoo Finance / CBOT,2026-03-21
2024-05-21,milho,ZC=F,458.0,168069,Yahoo Finance / CBOT,2026-03-21
2024-05-22,milho,ZC=F,461.25,175899,Yahoo Finance / CBOT,2026-03-21
2024-05-23,milho,ZC=F,464.0,166864,Yahoo Finance / CBOT,2026-03-21
2024-05-24,milho,ZC=F,464.75,169182,Yahoo Finance / CBOT,2026-03-21
2024-05-28,milho,ZC=F,462.5,166128,Yahoo Finance / CBOT,2026-03-21
2024-05-29,milho,ZC=F,455.25,166319,Yahoo Finance / CBOT,2026-03-21
2024-05-30,milho,ZC=F,448.75,225176,Yahoo Finance / CBOT,2026-03-21
2024-05-31,milho,ZC=F,446.25,174860,Yahoo Finance / CBOT,2026-03-21
2024-06-03,milho,ZC=F,443.5,262804,Yahoo Finance / CBOT,2026-03-21
2024-06-04,milho,ZC=F,442.5,221274,Yahoo Finance / CBOT,2026-03-21
2024-06-05,milho,ZC=F,439.25,183305,Yahoo Finance / CBOT,2026-03-21
2024-06-06,milho,ZC=F,452.0,261537,Yahoo Finance / CBOT,2026-03-21
2024-06-07,milho,ZC=F,448.75,238072,Yahoo Finance / CBOT,2026-03-21
2024-06-10,milho,ZC=F,451.75,230930,Yahoo Finance / CBOT,2026-03-21
2024-06-11,milho,ZC=F,449.5,271960,Yahoo Finance / CBOT,2026-03-21
2024-06-12,milho,ZC=F,454.25,276468,Yahoo Finance / CBOT,2026-03-21
2024-06-13,milho,ZC=F,458.5,296248,Yahoo Finance / CBOT,2026-03-21
2024-06-14,milho,ZC=F,450.0,228388,Yahoo Finance / CBOT,2026-03-21
2024-06-17,milho,ZC=F,443.75,172134,Yahoo Finance / CBOT,2026-03-21
2024-06-18,milho,ZC=F,450.0,191652,Yahoo Finance / CBOT,2026-03-21
2024-06-20,milho,ZC=F,439.75,229750,Yahoo Finance / CBOT,2026-03-21
2024-06-21,milho,ZC=F,435.0,217553,Yahoo Finance / CBOT,2026-03-21
2024-06-24,milho,ZC=F,433.5,203582,Yahoo Finance / CBOT,2026-03-21
2024-06-25,milho,ZC=F,425.5,172164,Yahoo Finance / CBOT,2026-03-21
2024-06-26,milho,ZC=F,420.0,161453,Yahoo Finance / CBOT,2026-03-21
2024-06-27,milho,ZC=F,413.75,142693,Yahoo Finance / CBOT,2026-03-21
2024-06-28,milho,ZC=F,397.25,15899,Yahoo Finance / CBOT,2026-03-21
2024-07-01,milho,ZC=F,398.25,1731,Yahoo Finance / CBOT,2026-03-21
2024-07-02,milho,ZC=F,402.0,764,Yahoo Finance / CBOT,2026-03-21
2024-07-03,milho,ZC=F,403.5,584,Yahoo Finance / CBOT,2026-03-21
2024-07-05,milho,ZC=F,411.25,398,Yahoo Finance / CBOT,2026-03-21
2024-07-08,milho,ZC=F,395.75,666,Yahoo Finance / CBOT,2026-03-21
2024-07-09,milho,ZC=F,400.25,585,Yahoo Finance / CBOT,2026-03-21
2024-07-10,milho,ZC=F,403.25,214,Yahoo Finance / CBOT,2026-03-21
2024-07-11,milho,ZC=F,406.75,65,Yahoo Finance / CBOT,2026-03-21
2024-07-12,milho,ZC=F,400.0,211323,Yahoo Finance / CBOT,2026-03-21
2024-07-15,milho,ZC=F,390.5,140155,Yahoo Finance / CBOT,2026-03-21
2024-07-16,milho,ZC=F,395.75,133849,Yahoo Finance / CBOT,2026-03-21
2024-07-17,milho,ZC=F,398.0,115086,Yahoo Finance / CBOT,2026-03-21
2024-07-18,milho,ZC=F,391.25,114790,Yahoo Finance / CBOT,2026-03-21
2024-07-19,milho,ZC=F,390.5,111883,Yahoo Finance / CBOT,2026-03-21
2024-07-22,milho,ZC=F,400.25,150907,Yahoo Finance / CBOT,2026-03-21
2024-07-23,milho,ZC=F,402.5,143835,Yahoo Finance / CBOT,2026-03-21
2024-07-24,milho,ZC=F,403.75,149625,Yahoo Finance / CBOT,2026-03-21
2024-07-25,milho,ZC=F,406.0,119013,Yahoo Finance / CBOT,2026-03-21
2024-07-26,milho,ZC=F,394.5,154397,Yahoo Finance / CBOT,2026-03-21
2024-07-29,milho,ZC=F,396.25,142225,Yahoo Finance / CBOT,2026-03-21
2024-07-30,milho,ZC=F,388.75,123321,Yahoo Finance / CBOT,2026-03-21
2024-07-31,milho,ZC=F,382.75,156261,Yahoo Finance / CBOT,2026-03-21
2024-08-01,milho,ZC=F,382.0,116742,Yahoo Finance / CBOT,2026-03-21
2024-08-02,milho,ZC=F,386.5,113751,Yahoo Finance / CBOT,2026-03-21
2024-08-05,milho,ZC=F,390.75,157029,Yahoo Finance / CBOT,2026-03-21
2024-08-06,milho,ZC=F,388.75,107227,Yahoo Finance / CBOT,2026-03-21
2024-08-07,milho,ZC=F,383.25,199142,Yahoo Finance / CBOT,2026-03-21
2024-08-08,milho,ZC=F,379.25,157714,Yahoo Finance / CBOT,2026-03-21
2024-08-09,milho,ZC=F,376.75,157231,Yahoo Finance / CBOT,2026-03-21
2024-08-12,milho,ZC=F,383.25,203695,Yahoo Finance / CBOT,2026-03-21
2024-08-13,milho,ZC=F,377.75,172577,Yahoo Finance / CBOT,2026-03-21
2024-08-14,milho,ZC=F,381.0,125031,Yahoo Finance / CBOT,2026-03-21
2024-08-15,milho,ZC=F,375.0,151990,Yahoo Finance / CBOT,2026-03-21
2024-08-16,milho,ZC=F,370.5,137465,Yahoo Finance / CBOT,2026-03-21
2024-08-19,milho,ZC=F,378.0,151084,Yahoo Finance / CBOT,2026-03-21
2024-08-20,milho,ZC=F,375.0,122507,Yahoo Finance / CBOT,2026-03-21
2024-08-21,milho,ZC=F,375.5,96191,Yahoo Finance / CBOT,2026-03-21
2024-08-22,milho,ZC=F,371.5,131932,Yahoo Finance / CBOT,2026-03-21
2024-08-23,milho,ZC=F,367.75,138358,Yahoo Finance / CBOT,2026-03-21
2024-08-26,milho,ZC=F,362.0,143588,Yahoo Finance / CBOT,2026-03-21
2024-08-27,milho,ZC=F,367.25,161618,Yahoo Finance / CBOT,2026-03-21
2024-08-28,milho,ZC=F,365.25,160784,Yahoo Finance / CBOT,2026-03-21
2024-08-29,milho,ZC=F,371.75,100531,Yahoo Finance / CBOT,2026-03-21
2024-08-30,milho,ZC=F,378.0,6393,Yahoo Finance / CBOT,2026-03-21
2024-09-03,milho,ZC=F,386.5,3017,Yahoo Finance / CBOT,2026-03-21
2024-09-04,milho,ZC=F,390.5,1519,Yahoo Finance / CBOT,2026-03-21
2024-09-05,milho,ZC=F,390.0,485,Yahoo Finance / CBOT,2026-03-21
2024-09-06,milho,ZC=F,383.75,504,Yahoo Finance / CBOT,2026-03-21
2024-09-09,milho,ZC=F,384.25,504,Yahoo Finance / CBOT,2026-03-21
2024-09-10,milho,ZC=F,379.5,296,Yahoo Finance / CBOT,2026-03-21
2024-09-11,milho,ZC=F,380.5,117,Yahoo Finance / CBOT,2026-03-21
2024-09-12,milho,ZC=F,386.25,123,Yahoo Finance / CBOT,2026-03-21
2024-09-13,milho,ZC=F,390.75,229028,Yahoo Finance / CBOT,2026-03-21
